Domain Authority Score,Page Authority Score,Source URL,Source Page Title,Source Domain,Target URL,Anchor,Anchor Type,Link Type,No Follow,Toxic Score,First Seen,Last Seen,Comment
2,0,https://www.travelzom.com/ja/%E3%82%A2%E3%83%B3%E3%83%89%E3%83%A9%E3%83%BB%E3%83%A9%E3%83%BB%E3%83%99%E3%83%AA%E3%83%A3,アンドラ・ラ・ベリャ - LocalCityGuide,www.travelzom.com,https://www.caldea.com/,カルデラ,unknown,a,true,22,2024-10-08,2026-02-03,
2,0,http://toursgaga.com/list_291/16924.html,ToursGaGa,toursgaga.com,http://www.caldea.com/,www.caldea.com,branded,a,true,22,2024-11-17,2026-01-15,
3,0,https://www.touristpoints.in/domain-list-256,touristpoints.in | few of top websites | page no. 256,www.touristpoints.in,http://caldea.com/,caldea.com,branded,a,true,22,2025-04-20,2026-01-09,
2,0,https://www.topdirectory.in/domain-list-256,topdirectory.in | few of top websites | page no. 256,www.topdirectory.in,http://caldea.com/,caldea.com,branded,a,true,22,2025-02-04,2026-02-01,
2,0,http://www.campingtours.in/domain-list-252,campingtours.in | few of top websites | page no. 252,www.campingtours.in,http://caldea.com/,caldea.com,branded,a,true,22,2025-12-31,2026-01-10,
3,0,https://www.eastphoenixau.com/c-pages/calda-restaurante.html,Calda Restaurante - East Phoenix,www.eastphoenixau.com,https://www.caldea.com/restaurantes,Descubre los restaurantes situados en Caldea - Andorra,compound,a,true,22,2025-12-11,2025-12-11,
2,0,https://www.worldwidephonebooks.com/AD/restaurant-mediterrani-800-999,Restaurant Mediterrani | 800 999 | Les Escaldes,www.worldwidephonebooks.com,https://www.caldea.com/termoludico-restaurantes,www.caldea.com,branded,a,true,22,2025-11-08,2025-12-31,
21,0,http://sedisbasquet.com/campus-cadi-la-seu-cat/,Campus Cadí La Seu,sedisbasquet.com,https://www.caldea.com/,caldea,branded,a,false,22,2026-02-03,2026-02-03,
2,0,https://www.directory4websites.com/domain-list-256,directory4websites.com | few of top websites | page no. 256,www.directory4websites.com,http://caldea.com/,caldea.com,branded,a,true,22,2025-10-26,2025-11-26,
29,15,https://der-reisepodcast.de/europa/andorra-podcast/,Ein Andorra Urlaub für die Ohren | Tipps im Andorra Podcast,der-reisepodcast.de,https://www.caldea.com/,Caldea Therme,compound,a,true,22,2025-08-04,2026-02-03,
2,0,http://www.x.nom.co/domain-list-256,x.nom.co | few of top websites | page no. 256,www.x.nom.co,http://caldea.com/,caldea.com,branded,a,true,22,2025-11-26,2025-11-26,
18,2,https://reference.andorratravelservice.com/summer/summer-andorra-spas/,Summer Andorra Spas – Andorra Travel Service,reference.andorratravelservice.com,https://www.caldea.com/en/,caldea - website,compound,a,false,22,2024-11-20,2025-10-02,
12,0,https://thehopefulveganista.com/is-andorra-worth-visiting/,Is Andorra Worth Visiting? Here Are Must Do Activities • The Hopeful Veganista,thehopefulveganista.com,https://www.caldea.com/en/,Caldea,branded,a,true,22,2025-11-10,2026-02-03,
16,2,https://bestbuysimtravel.com/andorra/,A Apaixonante Andorra: Guia Turístico Completo 2024,bestbuysimtravel.com,https://www.caldea.com/,Centro Termolúdico Caldea,compound,a,false,22,2024-02-03,2025-11-08,
52,13,https://www.rtl.lu/news/panorama/andorra-klengt-land-grouss-aventure-2321095,"Alternativ Vakanzendestinatiounen (1): Andorra - Klengt Land, grouss Aventure - RTL Lëtzebuerg",www.rtl.lu,https://www.caldea.com/en/,Spa-Zenter Caldea,compound,a,false,22,2026-01-09,2026-02-03,
22,4,http://socpetit.cat/forum/viewtopic.php?t=52914,::: Caldea Likids: una experiència única dissenyada per als més petits - SocPetit.cat,socpetit.cat,http://www.caldea.com/ca,http://www.caldea.com/ca,naked,a,false,22,2025-05-09,2026-02-03,
2,0,https://www.information.net.in/domain-list-254,information.net.in | few of top websites | page no. 254,www.information.net.in,http://caldea.com/,caldea.com,branded,a,true,22,2025-08-05,2025-08-05,
21,3,https://hotelierandhospitality.com/2022/02/01/the-go-to-cities-for-a-chic-break-this-galentines-day/,The Go-To Cities for a Chic Break This Galentine’s Day - Hotelier & Hospitality Design,hotelierandhospitality.com,https://www.caldea.com/en/what-is-caldea,Caldea spa,compound,a,false,22,2025-04-26,2026-02-03,
24,4,https://www.hotelrutllan.com/ca/que-fer-andorra/caldea,"Caldea, spa termal a Andorra - Hotel Rutllan, La Massana",www.hotelrutllan.com,https://www.caldea.com/ca/,Caldea,branded,a,false,22,2025-08-04,2026-02-03,
15,1,https://idealbonieide.com/2018/01/08/pozegnanie-z-andora-kilka-slow-o-stolicy/,Pożegnanie z Andorą – kilka słów o stolicy – Idę albo nie idę!,idealbonieide.com,https://www.caldea.com/,Caldea Thermal SPA,compound,a,false,22,2025-01-30,2026-02-03,
2,0,https://www.quicktraveladvise.com/what-to-do-in-andorra-during-the-summer-closed,[Answered] What to do in Andorra during the summer? [closed] - Quick Travel Advise,www.quicktraveladvise.com,http://www.caldea.com/,Caldea,branded,a,true,22,2024-12-23,2026-02-03,
13,0,https://resonancelabjo.com/?p=105115,97 – Resonance Research Lab,resonancelabjo.com,https://www.caldea.com/,OUR TELEGRAM CHANEL https://t.me/s/quarterlinks25,unknown,a,true,22,2025-08-27,2026-01-19,
2,0,https://www.in.homes/domain-list-256,in.homes | few of top websites | page no. 256,www.in.homes,http://caldea.com/,caldea.com,branded,a,true,22,2025-11-04,2025-11-04,
3,0,https://www.viewbook.in/domain-list-256,viewbook.in | few of top websites | page no. 256,www.viewbook.in,http://caldea.com/,caldea.com,branded,a,true,22,2025-11-04,2025-11-04,
9,0,https://sanmelchor.blogspot.com/2009/03/andorra-2009_09.html,Grupo de montaña San Melchor: ANDORRA 2009,sanmelchor.blogspot.com,http://www.caldea.com/es/,CALDEA,branded,a,false,22,2025-08-18,2025-08-18,
29,0,https://www.audisport-iberica.com/foro/topic/48865-fin-de-semana-en-andorra/,Fin de Semana en ANDORRA - Quedadas y salidas - Audisport Iberica,www.audisport-iberica.com,http://www.caldea.com/,asistentedeexportacin17nq.gif,unknown,a,true,22,2026-02-03,2026-02-03,
4,0,https://ezfinancial.ca/seo-cartel-andorra/seo-cartel-in-telegram-seo-backlinks-bulk-link-14-2/,"@SEO_CARTEL IN TELEGRAM - SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING - HTTPS://T.ME/SEO_CARTEL - Ez Financial",ezfinancial.ca,https://www.caldea.com/blog/caldea-y-casino-el-mejor-programa-en-andorra/,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",unknown,a,true,22,2025-09-20,2026-01-20,
2,0,https://spaandwellnessadvisor.com/listing/caldea-thermal-spa.html,"Caldea Thermal Spa, Andorra, Escaldes-Engordany, Escaldes-Engordany | SpaAndWellnessAdvisor.com",spaandwellnessadvisor.com,http://www.caldea.com/,Visit Website,organic,a,true,22,2025-04-12,2025-10-06,
18,2,https://www.myassignmenthelp.net/blog/seo-cartel-in-telegram-seo-backlinks-bulk-link-18/,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING – HTTPS://T.ME/SEO_CARTEL | Assignment Help",www.myassignmenthelp.net,https://www.caldea.com/blog/plan-your-visit-to-caldea-and-the-nearby-unnic-casino-in-andorra/?lang=en,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",unknown,a,true,22,2025-09-04,2026-02-03,
6,0,http://snowdens.info/Sauto/saison_d'hiver.htm,Saison d'Hiver,snowdens.info,http://www.caldea.com/,www.caldea.com,branded,a,false,22,2025-02-10,2026-02-03,
2,0,https://www.escaped.net/index.php?%2Ftopic%2F387304-the-7-most-underrated-european-destinations-for-your-summer-trip%2F,The 7 most underrated European destinations for your summer trip - Travel adventures - The Great Escape Online Community,www.escaped.net,https://www.caldea.com/en/,Caldea,branded,a,true,22,2025-02-11,2026-02-03,
4,0,https://nunonunes.org/weblog/stories_thoughts_and_rants/all_is_well_strangely_enough,"All is well, strangely enough - NunoNunes.org",nunonunes.org,http://www.caldea.com/,Caldea,branded,a,false,22,2024-10-07,2026-02-03,
69,17,http://mural.uv.es/ecuca/caldea.html,CALDEA,mural.uv.es,http://www.caldea.com/,,empty,img,false,22,2024-10-31,2026-02-03,
42,10,https://ask.metafilter.com/186024/The-Best-Spas-Ever,The Best Spas Ever - travel relaxation luxury | Ask MetaFilter,ask.metafilter.com,http://www.caldea.com/en/,Caldea,branded,a,false,22,2024-03-21,2026-02-03,
2,0,https://www.etmt.org/seo-cartel-in-telegram-seo-backlinks-bulk-link-18/,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING – HTTPS://T.ME/SEO_CARTEL – ETMT",www.etmt.org,https://www.caldea.com/blog/plan-your-visit-to-caldea-and-the-nearby-unnic-casino-in-andorra/?lang=en,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",unknown,a,true,22,2025-10-26,2025-11-05,
32,18,https://www.onceinalifetimejourney.com/reviews/everything-else/7-reasons-to-visit-andorra-a-paradise-very-few-know-about/,The best things to do in Andorra and why you should visit,www.onceinalifetimejourney.com,https://www.caldea.com/,Caldea,branded,a,false,22,2025-08-10,2026-02-03,
25,4,https://aubagne-actifs.sortirbouger.com/en/index.php?idee_n=6097&s=0&zt=marseille-actifs,,aubagne-actifs.sortirbouger.com,https://www.caldea.com/fr/thermoludique,https://www.caldea.com/fr/thermoludique,naked,a,false,22,2025-01-16,2026-02-03,
2,0,http://braemhof.ch/index.php/2025/09/02/seo-cartel-in-telegram-seo-backlinks-bulk-link-18/,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING – HTTPS://T.ME/SEO_CARTEL – Brämhof Bachs",braemhof.ch,https://www.caldea.com/blog/plan-your-visit-to-caldea-and-the-nearby-unnic-casino-in-andorra/?lang=en,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",unknown,a,true,22,2025-09-10,2026-02-03,
22,4,https://www.socpetit.cat/forum/viewtopic.php?t=52914,::: Caldea Likids: una experiència única dissenyada per als més petits - SocPetit.cat,www.socpetit.cat,http://www.caldea.com/ca,http://www.caldea.com/ca,naked,a,false,22,2025-04-27,2026-02-03,
15,0,https://zerowastemaldives.com/tg-links-dealer-black-hat-seo-services-mass-links-14-3/,TG @LINKS_DEALER | BLACK HAT SEO SERVICES | MASS LINKS | HTTPS://T.ME/LINKS_DEALER - Zero Waste Maldives,zerowastemaldives.com,https://www.caldea.com/blog/planifiez-votre-visite-a-caldea-avec-le-casino-unnic-dandorre/?lang=fr,TG @LINKS_DEALER | EFFECTIVE SEO LINKS FOR WWW.CALDEA.COM,compound,a,true,22,2026-01-16,2026-02-03,
2,0,http://www.virusmedia.us/seo-cartel-in-telegram-seo-backlinks-bulk-link-18/,"@SEO_CARTEL IN TELEGRAM - SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING - HTTPS://T.ME/SEO_CARTEL - Virus Media Search Engine Marketing Agency",www.virusmedia.us,https://www.caldea.com/blog/plan-your-visit-to-caldea-and-the-nearby-unnic-casino-in-andorra/?lang=en,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",unknown,a,true,22,2025-09-08,2026-01-12,
15,1,https://www.campinguia.com/andorra/andorra_caldea.asp,"andorra Caldea, balneario",www.campinguia.com,http://www.caldea.com/,Información actualizada,unknown,a,false,22,2024-03-31,2026-02-03,
5,0,https://theworldcountries.com/voyage/andorra,Andorra Travel guide and tips - The World Countries,theworldcountries.com,http://www.caldea.com/,Caldea,branded,a,true,22,2025-04-28,2026-02-03,
12,0,https://www.toplist.co.in/domain-list-256,toplist.co.in | few of top websites | page no. 256,www.toplist.co.in,http://caldea.com/,caldea.com,branded,a,true,22,2024-08-02,2026-02-03,
18,1,https://www.andorra.no/ting-a-gjore-i-andorra/,Ting å gjøre i Andorra - Andorra.no,www.andorra.no,https://www.caldea.com/en/inuu,Inúu,money,a,false,22,2025-07-20,2025-11-16,
7,0,https://acuppatravelling.de/eine-traumhafte-wanderung-in-grandvalira/,Eine traumhafte Wanderung in Grandvalira zu Llac dels Pessons,acuppatravelling.de,https://www.caldea.com/en/,Caldea Spa Complex,compound,a,false,22,2024-01-12,2026-02-03,
6,0,https://misstourist.es/esqui-en-andorra-vacaciones-en-resort/,EsquÃ­ en Andorra: tu guÃ­a definitiva para vacaciones de invierno perfectas,misstourist.es,https://www.caldea.com/en/massages,,empty,a,false,21,2026-02-03,2026-02-03,
2,0,https://topwebsiterank.com/en/keyword/thermal%20baths?pageSize=20&sortDirection=asc&sortField=global_rank,Top Websites for thermal baths,topwebsiterank.com,https://caldea.com/,Caldea Andorra,compound,a,true,21,2025-09-12,2025-09-12,
11,0,https://www.fanofstyle.es/2024/02/como-celebrar-y-sorprender-por-san.html,Fan of style : Cómo celebrar y sorprender por San Valentín,www.fanofstyle.es,https://www.caldea.com/,Caldea,branded,a,false,21,2024-02-08,2026-02-03,
4,0,http://www.minimoo.eu/index.php/de/forum/suggestion-box/710531-zalvuh-rodriguez-announced-as-gold-glove-finalist,Kunena: zalvuh Rodriguez Announced as Gold Glove Finalist (1/1),www.minimoo.eu,https://www.caldea.com/blog/circo-sol-hotel-caldea/,dsaegj israel intensifies gaza moves no matter what ceasefire texts message or calls,unknown,a,true,21,2025-09-17,2025-09-17,
0,21,https://club-caldea.ru.uptodown.com/android,Club Caldea для Android - Скачайте APK с Uptodown,club-caldea.ru.uptodown.com,https://club.caldea.com/,Mywellness srl,unknown,a,false,21,2025-04-26,2026-02-03,
6,0,https://www.muchmore.in/domain-list-256,muchmore.in | few of top websites | page no. 256,www.muchmore.in,http://caldea.com/,caldea.com,branded,a,true,21,2025-02-11,2025-12-22,
34,7,https://rugbyamateur.fr/larene-des-neiges-30-mars-pas-de-la-case-andorre/,L'Arène des Neiges : rendez-vous les 29-30-31 mars au Pas de la Case (Andorre),rugbyamateur.fr,https://www.caldea.com/fr/,Caldéa,money,a,true,21,2025-04-23,2026-02-03,
4,0,https://www.docuciencia.es/recomendaciones-turisticas-para-quienes-buscan-ahorrar-bienestar-o-descubrir-lugares-increibles/,"Recomendaciones turísticas para quienes buscan ahorrar, bienestar o descubrir lugares increíbles - Docuciencia",www.docuciencia.es,https://www.caldea.com/,Caldea,branded,a,false,21,2025-04-17,2026-02-03,
17,2,https://jirifranc.cz/clanky/jiri-franc-janske-lazne-aktuality/andorra-posledni-dcera-karolinske-rise.html,Ing. Jiří Franc - Aktuality - Andorra - poslední dcera karolínské říše,jirifranc.cz,https://www.caldea.com/en/thermal-water,lázeňského komplexu Caldea,compound,a,false,21,2024-05-27,2026-02-03,
16,1,https://www.abeautyandhealthylife.com/2023/02/caldea-andorra-merece-la-pena.html,Caldea en Andorra: ¿merece la pena visitarlo? - Beauty and Healthy Life,www.abeautyandhealthylife.com,https://www.caldea.com/,Caldea,branded,a,false,21,2025-03-01,2026-02-03,
15,1,http://medinnus.com/faf_bookmarks.html,Bookmarks,medinnus.com,http://www.caldea.com/english.htm,"Caldea Caldea, Andorra's water paradise!",compound,a,false,21,2025-07-26,2026-02-03,
41,10,https://www.interez.sk/portal-lonely-planet-zostavil-rebricek-20-najlepsich-termalnych-kupalisk-v-europe-dostalo-sa-tam-aj-slovensko/,Portál Lonely Planet zostavil rebríček 20 najlepších termálnych kúpalísk v Európe. Dostalo sa tam aj Slovensko | interez.sk,www.interez.sk,https://www.caldea.com/en/thermoludic,Caldea,branded,a,false,21,2024-01-25,2026-02-03,
2,0,https://gudwell.co/blogs/traveling-well/trip-planner-andorra-why-americans-are-discovering-europe-s-hidden-gem,Why Visit Andorra? A Hidden Europe Gem Between Spain and France – Travwell,gudwell.co,https://www.caldea.com/en/our-spa,Andorra's Caldea largest thermal spa in southern Europe,compound,a,false,21,2026-02-03,2026-02-03,
16,1,https://miniexplorers.es/andorra/,ANDORRA (VERANO) » Mini Explorers,miniexplorers.es,https://www.caldea.com/,Caldea,branded,a,false,21,2024-02-08,2026-02-03,
21,3,https://madreshoy.com/destinos-veraniegos-para-familias-con-ninos-pequenos/,Destinos veraniegos para familias con niños pequeños,madreshoy.com,https://www.caldea.com/likids,aquí,organic,a,false,21,2025-07-26,2026-02-03,
8,0,http://www.tiempofugaz.com/es/estancias/hoteles/confortables_y_luminosos_apartamentos_en_andorra_prat_de_les_mines?act=newsletter,Tiempo Fugaz | Confortables y luminosos Apartamentos en Andorra: Prat de les Mines,www.tiempofugaz.com,http://www.caldea.com/es/es.html,Caldea,branded,a,true,21,2024-02-06,2026-02-03,
12,0,https://www.clubpiolet.ad/videosandi.php,Reportatges de l'Andi,www.clubpiolet.ad,https://www.caldea.com/ca/club-piolet,Caldea,branded,img,false,21,2025-08-17,2026-01-25,
12,0,http://2.0viajes.com/page/3/,Blog de viajes | Guia de viajes | 2.0Viajes.com - Part 3,2.0viajes.com,http://www.caldea.com/es,Pon rumbo a Caldea,compound,a,true,21,2024-01-14,2026-02-03,
0,0,https://vickyarj.blogspot.com/2017/07/visit-andorra-in-summer.html,"Летняя история про одну маленькую, но горную страну",vickyarj.blogspot.com,http://www.caldea.com/es,купальни Caldea,compound,a,true,21,2024-03-02,2026-02-03,
20,0,https://adc.cat/es/descuentos-socios/,Descuentos socios - ADC – Associació de Diabetis de Catalunya,adc.cat,https://www.caldea.com/,caldea caldea,compound,img,false,21,2025-06-04,2026-01-26,
16,9,https://www.luxsphere.co/things-to-do-in-andorra/,10 Fun Things To Do In Andorra | Luxsphere,www.luxsphere.co,https://www.caldea.com/en/,Caldea.,branded,a,false,21,2023-03-07,2026-02-03,
15,0,https://thewhiteangel.com/es/los-mejores-spas-de-andorra/,Los mejores spas de Andorra - The White Angel,thewhiteangel.com,http://www.caldea.com/,,empty,a,false,21,2026-02-03,2026-02-03,
5,0,https://www.savetheweb.org/domain-list-256,savetheweb.org | few of top websites | page no. 256,www.savetheweb.org,http://caldea.com/,caldea.com,branded,a,true,21,2025-09-28,2025-09-28,
30,6,https://www.lacocinadecarolina.com/2018/04/maternidad-21-recomendaciones-para.html,La Cocina de Carolina: Maternidad | 21 recomendaciones para embarazadas,www.lacocinadecarolina.com,https://www.caldea.com/inuu,Inúu,money,a,false,21,2025-05-16,2026-02-03,
11,0,https://gazeteler.info.tr/yabanci-gazeteler/andorra-turizm-gazeteleri.html,Andorra Turizm Gazeteleri - En Güncel Haberler ve Gazete Bilgileri,gazeteler.info.tr,https://www.caldea.com/,Ziyaret Et →,unknown,a,false,21,2025-07-26,2026-02-03,
4,0,https://trabaja.xyz/trabajo-con-vivienda-incluida-en-andorra/,Cómo conseguir trabajo con vivienda incluida en Andorra,trabaja.xyz,https://www.caldea.com/,Caldea,branded,a,true,21,2024-04-25,2026-01-18,
21,3,https://www.imcb.info/noticia/20293/caldea-inicia-la-seleccion-del-equipo-que-disenara-el-nuevo-hotel.html,Caldea inicia la selección del equipo que diseñará el nuevo hotel | IM Cocinas y Baños,www.imcb.info,https://www.caldea.com/,Caldea,branded,a,false,21,2024-09-25,2026-02-03,
45,0,https://stino.uvt.ro/2025/09/02/seo-cartel-in-telegram-seo-backlinks-bulk-link-18-2/,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING – HTTPS://T.ME/SEO_CARTEL – StINO",stino.uvt.ro,https://www.caldea.com/blog/plan-your-visit-to-caldea-and-the-nearby-unnic-casino-in-andorra/?lang=en,"@SEO_CARTEL IN TELEGRAM – SEO BACKLINKS, BULK LINK POSTING, BOOST SEO RANKING",unknown,a,true,21,2025-12-20,2026-02-03,
27,0,https://www.padelnest.com/club/caldea-andorra/5VJ6W8KX1W,Caldea Andorra - Escaldes-Engordany (Andorra) | Padelnest.com,www.padelnest.com,https://www.caldea.com/,Web,organic,a,true,21,2026-02-03,2026-02-03,
28,5,http://druk3d.phorum.pl/viewtopic.php?p=656965,"Karz movie actress tripplehorn • Druk 3d - szukam projektanta, drukarki, akcesoriów",druk3d.phorum.pl,https://www.caldea.com/blog/circo-sol-hotel-caldea/,hbhdkj rei introduction all new place in huntington channel,unknown,a,false,21,2025-08-18,2025-11-12,
41,10,https://www.skisport.dk/artikler/gensynsglaede-skirejse-andorra/,Andorra: Glædeligt gensyn og oplevelser i særklasse,www.skisport.dk,http://www.caldea.com/,Caldea,branded,a,false,21,2024-09-30,2026-02-03,
