Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
hotel magic andorra la vella,74,74,320,20,0.55,https://www.caldea.com/,0,0,0.00,0.81,258000,"[66,100,100,81,66,35,35,54,43,43,66,66]",2025-12-12,"Knowledge panel, Video, Image, Ads bottom, Related searches",informational,Organic
nit resto bar,42,42,90,23,0.00,https://www.caldea.com/,0,0,0.00,0,0,"[29,18,18,22,29,22,18,14,8,10,8,8]",2026-01-04,"Knowledge panel, Image pack, Video, Image",informational,Organic
chaudes aigues spa tarif,44,44,320,19,0.24,https://www.caldea.com/,0,0,0.00,0.19,8340,"[44,54,44,66,100,66,54,23,66,18,28,66]",2026-01-12,"Knowledge panel, Image, People also ask, Related searches","informational, transactional",Organic
andorre spa hotel,28,28,140,12,0.38,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.98,1060000,"[14,43,14,18,29,100,66,10,8,4,22,18]",2025-12-13,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
andorre spa hotel,35,35,140,12,0.38,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.98,1060000,"[14,43,14,18,29,100,66,10,8,4,22,18]",2025-12-13,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
andorre spa hotel,78,78,140,12,0.38,https://www.caldea.com/,0,0,0.00,0.98,1060000,"[14,43,14,18,29,100,66,10,8,4,22,18]",2025-12-13,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
ordino webcam,82,82,90,13,0.00,https://www.caldea.com/,0,0,0.00,0,411000,"[100,65,42,65,42,19,7,7,7,7,19,65]",2026-01-13,"Video, Image, Related searches","commercial, informational",Organic
tiempo andorra vella,100,100,90,36,0.00,https://www.caldea.com/entradas,0,0,0.00,0,1140000,"[100,42,23,33,52,33,23,52,80,42,33,33]",2026-01-03,"Instant answer, Sitelinks, Related searches",informational,Organic
hotel naudi,26,26,140,26,0.52,https://www.caldea.com/premium/entrada-naudi-boutique-hotel,0,0,0.00,0.67,741000,"[80,80,65,53,19,15,26,42,53,42,65,65]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
hotel naudi,27,27,140,26,0.52,https://www.caldea.com/premium/entrada-naudi-boutique-hotel,0,0,0.00,0.67,741000,"[80,80,65,53,19,15,26,42,53,42,65,65]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
hotel starc,13,13,70,19,1.08,https://www.caldea.com/fr/premium/hotel-starc-by-pierre-vacances-4,0,0,0.00,0.99,394000,"[78,78,50,35,35,21,28,35,21,28,78,35]",2026-01-05,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
hotel à altea espagne,100,0,140,20,0.77,https://www.caldea.com/,0,0,0.00,0.82,9510000,"[66,52,52,80,80,66,66,80,80,66,52,42]",2026-02-05,"Video, Image, Hotels Pack, People also ask, Related searches",transactional,Organic
hotel spa andorre,66,66,1300,18,0.38,https://www.caldea.com/,0,0,0.00,0.98,1030000,"[55,82,65,82,65,44,30,24,24,16,30,44]",2025-12-09,"Sitelinks, Image, Hotels Pack, Related searches",commercial,Organic
hotel spa andorre,95,95,1300,18,0.38,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.98,1030000,"[55,82,65,82,65,44,30,24,24,16,30,44]",2025-12-09,"Sitelinks, Image, Hotels Pack, Related searches",commercial,Organic
chaudes aigues thalasso,69,69,70,19,0.28,https://www.caldea.com/,0,0,0.00,0.36,186000,"[14,78,78,50,78,64,50,50,50,64,14,14]",2025-12-22,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
hotel piscine espagne,97,97,210,14,0.36,https://www.caldea.com/fr/,0,0,0.00,0.76,4920000,"[7,10,19,23,19,29,29,44,44,29,7,10]",2026-01-01,"Image pack, Image, Hotels Pack, Related searches","informational, transactional",Organic
calderona,51,51,210,26,0.00,https://www.caldea.com/,0,0,0.00,0.03,445000,"[43,29,54,66,54,43,29,35,54,43,35,43]",2025-12-24,"Local pack, Image pack, Sitelinks, Video, Image, People also ask, Related searches, See results about",informational,Organic
hotel andorre pas de la case,66,66,320,26,0.45,https://www.caldea.com/,0,0,0.00,0.99,192000,"[100,81,54,29,19,23,15,36,66,44,36,36]",2026-01-28,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",transactional,Organic
villes thermales,75,75,70,29,0.55,https://www.caldea.com/fr/,0,0,0.00,0.04,1810000,"[5,5,5,3,8,5,3,3,3,6,5,5]",2025-12-28,"Knowledge panel, Local pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
cure à chaudes aigues,93,93,140,12,0.11,https://www.caldea.com/,0,0,0.00,0.24,167000,"[53,53,34,34,65,65,65,100,65,42,26,42]",2025-11-28,"Knowledge panel, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
pas de la case piscine,8,8,110,17,0.51,https://www.caldea.com/fr/,0,0,0.00,0.02,8710000,"[26,34,19,53,80,80,53,26,19,26,26,53]",2025-12-16,"Knowledge panel, Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
pas de la case piscine,22,22,110,17,0.51,https://www.caldea.com/fr/classic,0,0,0.00,0.02,8710000,"[26,34,19,53,80,80,53,26,19,26,26,53]",2025-12-16,"Knowledge panel, Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
pas de la case piscine,30,30,110,17,0.51,https://www.caldea.com/fr/classic,0,0,0.00,0.02,8710000,"[26,34,19,53,80,80,53,26,19,26,26,53]",2025-12-16,"Knowledge panel, Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
andorra hotel park,89,89,90,33,0.46,https://www.caldea.com/fr/premium/entree-andorra-park-hotel-5,0,0,0.00,0.97,14100000,"[80,52,52,42,52,42,23,19,23,23,33,42]",2025-12-18,"Knowledge panel, Sitelinks, Image, Ads bottom, People also ask, Related searches",navigational,Organic
randonnée andorre facile,24,24,90,9,0.49,https://www.caldea.com/blog/lacs-andorre/?lang=fr,0,0,0.00,0.08,1800000,"[15,9,6,2,9,6,6,6,12,15,23,23]",2025-12-18,"Video, Image, People also ask, Related searches",commercial,Organic
andorra la vella restaurants,61,61,70,,0.00,https://www.caldea.com/,0,0,0.00,0.02,1890000,"[35,35,50,50,78,50,50,78,78,50,50,50]",2026-01-17,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
what to do in andorra,87,87,50,22,4.23,https://www.caldea.com/,0,0,0.00,0.24,348000000,"[6,8,6,8,10,10,14,22,22,4,4,4]",2026-01-31,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
hotel spa orange,52,52,90,12,0.41,https://www.caldea.com/fr/,0,0,0.00,0.49,172000000,"[34,19,53,34,42,26,26,34,26,34,42,34]",2025-12-24,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
cgos montpellier,55,55,480,29,0.00,https://www.caldea.com/fr/,0,0,0.00,0,9210,"[24,16,20,36,36,20,16,20,13,13,13,24]",2025-12-23,"Knowledge panel, Sitelinks, People also ask, Related searches","navigational, transactional",Organic
spa caldera prix,33,33,70,19,0.67,https://www.caldea.com/fr/,0,0,0.00,0.99,266000,"[50,50,35,35,35,50,50,50,14,78,78,100]",2025-12-05,"Local pack, Video, Ads bottom, People also ask, Popular products, Related searches",transactional,Organic
spa caldera prix,55,55,70,19,0.67,https://www.caldea.com/,0,0,0.00,0.99,266000,"[50,50,35,35,35,50,50,50,14,78,78,100]",2025-12-05,"Local pack, Video, Ads bottom, People also ask, Popular products, Related searches",transactional,Organic
pas de la case andorre magasin,81,81,210,14,0.50,https://www.caldea.com/fr/,0,0,0.00,0.03,491000,"[43,54,43,29,43,43,43,43,43,29,54,81]",2025-12-03,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
andorra hotel,39,39,210,26,0.53,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.73,67300000,"[16,24,10,24,16,13,8,10,10,10,20,13]",2025-12-14,"Image, Ads top, Hotels Pack, People also ask, Related searches",commercial,Organic
andorra hotel,77,77,210,26,0.53,https://www.caldea.com/,0,0,0.00,0.73,67300000,"[16,24,10,24,16,13,8,10,10,10,20,13]",2025-12-14,"Image, Ads top, Hotels Pack, People also ask, Related searches",commercial,Organic
achat en andorre,88,88,140,17,0.28,https://www.caldea.com/fr/,0,0,0.00,0.03,12800000,"[53,53,34,34,34,34,28,34,34,53,65,81]",2025-12-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches",transactional,Organic
col d ordino,13,13,70,16,0.00,https://www.caldea.com/blog/coll-ordino-andorre/?lang=fr,0,0,0.00,0.01,946000,"[12,7,10,7,12,12,12,17,35,17,43,12]",2025-12-23,"Knowledge panel, Video, Image, Video Carousel, Related searches",informational,Organic
romantic sc,28,28,140,14,0.00,https://www.caldea.com/fr/soins-duo-romantic-room,0,0,0.00,0.01,851000000,"[53,43,28,34,43,53,43,34,53,53,53,34]",2026-01-28,"Knowledge panel, Video, Related searches",informational,Organic
festival hibernation 2025,21,21,110,16,0.00,https://www.caldea.com/fr/spa-festival-hibernation-andorre,0,0,0.00,0,1840000,"[43,66,54,100,4,4,4,4,4,4,4,4]",2026-01-23,"Video, Image, Related searches",informational,Organic
week end thalasso ax les thermes,51,51,70,19,0.26,https://www.caldea.com/fr/,0,0,0.00,0.61,1860,"[52,52,52,41,41,52,41,29,29,41,41,41]",2025-12-05,"Sitelinks, Video, Ads bottom, People also ask, Related searches",commercial,Organic
agua barcelona,76,76,110,,0.00,https://www.caldea.com/,0,0,0.00,0,222000000,"[42,33,33,42,52,52,52,80,80,42,42,33]",2026-01-05,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
agua barcelona,86,86,110,,0.00,https://www.caldea.com/,0,0,0.00,0,222000000,"[42,33,33,42,52,52,52,80,80,42,42,33]",2026-01-05,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
andorra a velha andorra,76,76,140,29,0.43,https://www.caldea.com/,0,0,0.00,0.04,422000,"[66,66,100,66,52,66,66,52,52,52,80,80]",2025-12-21,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
spa andorre hotel,22,22,70,,0.46,https://www.caldea.com/fr/offres-caldea-hotel,0,0,0.00,0.97,1180000,"[100,100,45,45,36,27,18,18,18,27,100,100]",2026-01-16,"Image, Hotels Pack, Related searches",transactional,Organic
spa andorre hotel,31,31,70,,0.46,https://www.caldea.com/fr/,0,0,0.00,0.97,1180000,"[100,100,45,45,36,27,18,18,18,27,100,100]",2026-01-16,"Image, Hotels Pack, Related searches",transactional,Organic
spa andorre hotel,62,62,70,,0.46,https://www.caldea.com/,0,0,0.00,0.97,1180000,"[100,100,45,45,36,27,18,18,18,27,100,100]",2026-01-16,"Image, Hotels Pack, Related searches",transactional,Organic
spa andorre hotel,79,79,70,,0.46,https://www.caldea.com/fr/couple,0,0,0.00,0.97,1180000,"[100,100,45,45,36,27,18,18,18,27,100,100]",2026-01-16,"Image, Hotels Pack, Related searches",transactional,Organic
spa andorre hotel,90,90,70,,0.46,https://www.caldea.com/nuestro-spa,0,0,0.00,0.97,1180000,"[100,100,45,45,36,27,18,18,18,27,100,100]",2026-01-16,"Image, Hotels Pack, Related searches",transactional,Organic
spa andorre hotel,98,98,70,,0.46,https://www.caldea.com/fr/classic,0,0,0.00,0.97,1180000,"[100,100,45,45,36,27,18,18,18,27,100,100]",2026-01-16,"Image, Hotels Pack, Related searches",transactional,Organic
station de ski andorre la vieille,74,74,140,28,0.43,https://www.caldea.com/,0,0,0.00,0.39,101000,"[15,44,54,54,19,9,2,4,4,9,9,9]",2026-01-02,"Local pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
baños termales,37,31,50,15,0.00,https://www.caldea.com/,0,0,0.00,0.02,26300000,"[8,6,5,3,5,3,3,5,8,1,1,1]",2026-02-05,"Knowledge panel, Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
baños termales,39,31,50,15,0.00,https://www.caldea.com/,0,0,0.00,0.02,26300000,"[8,6,5,3,5,3,3,5,8,1,1,1]",2026-02-05,"Knowledge panel, Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
baños termales,91,84,50,15,0.00,https://www.caldea.com/aguas-termales,0,0,0.00,0.02,26300000,"[8,6,5,3,5,3,3,5,8,1,1,1]",2026-02-05,"Knowledge panel, Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
station ski en andorre,85,85,880,33,0.40,https://www.caldea.com/fr/offres-ski-andorre,0,0,0.00,0.19,327000,"[20,30,36,79,100,79,30,10,5,4,10,16]",2025-12-05,"Local pack, Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
hotel andorre spa,35,35,1300,17,0.38,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.98,1030000,"[44,65,44,82,44,34,24,20,24,24,34,44]",2025-11-30,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
hotel andorre spa,90,90,1300,17,0.38,https://www.caldea.com/,0,0,0.00,0.98,1030000,"[44,65,44,82,44,34,24,20,24,24,34,44]",2025-11-30,"Sitelinks, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
andorre la vieille visite,73,73,140,25,0.16,https://www.caldea.com/,0,0,0.00,0.17,374000,"[53,53,34,28,34,28,34,53,43,43,65,100]",2025-12-17,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, See results about","commercial, informational",Organic
hotels soldeu,66,66,50,16,0.99,https://www.caldea.com/,0,0,0.00,0.77,791000,"[77,33,77,77,22,22,22,77,77,77,55,77]",2026-01-04,"Sitelinks, Video, Image, Ads bottom, Hotels Pack, Related searches",transactional,Organic
unnic andorre,37,37,90,58,0.81,https://www.caldea.com/ofertas,0,0,0.00,0.22,10500,"[11,11,11,100,64,64,64,64,64,64,52,41]",2025-12-20,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, navigational",Organic
restaurant chaudes aigues,78,78,1300,19,0.24,https://www.caldea.com/,0,0,0.00,0.06,180000,"[34,34,30,34,44,55,44,44,65,82,44,44]",2025-12-26,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
caldea andorre,36,36,5400,55,0.25,https://www.caldea.com/entradas,0,0,0.00,0.4,261000,"[81,66,81,54,66,23,44,35,100,100,66,81]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
caldea andorre,41,41,5400,55,0.25,https://www.caldea.com/entradas,0,0,0.00,0.4,261000,"[81,66,81,54,66,23,44,35,100,100,66,81]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
caldea andorre,47,47,5400,55,0.25,https://www.caldea.com/nuestro-spa,0,0,0.00,0.4,261000,"[81,66,81,54,66,23,44,35,100,100,66,81]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
caldea andorre,53,53,5400,55,0.25,https://www.caldea.com/en/,0,0,0.00,0.4,261000,"[81,66,81,54,66,23,44,35,100,100,66,81]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
caldea andorre,60,60,5400,55,0.25,https://www.caldea.com/entrada-premium,0,0,0.00,0.4,261000,"[81,66,81,54,66,23,44,35,100,100,66,81]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
caldea andorre,64,64,5400,55,0.25,https://www.caldea.com/entradas-plus,0,0,0.00,0.4,261000,"[81,66,81,54,66,23,44,35,100,100,66,81]",2026-01-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
chaudes aigues thermes,65,65,880,21,0.19,https://www.caldea.com/,0,0,0.00,0.18,116000,"[46,46,37,37,46,46,46,46,46,31,52,52]",2025-12-16,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
hotel metropolis andorre,65,65,110,22,0.84,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.99,9030,"[53,28,21,9,12,12,15,34,65,43,53,53]",2026-01-24,"Knowledge panel, Sitelinks, Image, Ads bottom, People also ask, Related searches",navigational,Organic
c'est quoi le spa,14,14,70,11,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,0,0,0.00,0,105000000,"[21,21,28,28,21,21,21,28,28,21,21,21]",2026-01-28,"Knowledge panel, Video Carousel, People also ask, Related searches",informational,Organic
c'est quoi le spa,20,20,70,11,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,0,0,0.00,0,105000000,"[21,21,28,28,21,21,21,28,28,21,21,21]",2026-01-28,"Knowledge panel, Video Carousel, People also ask, Related searches",informational,Organic
hotel en andorre,77,77,1900,30,0.42,https://www.caldea.com/fr/,0,0,0.00,1,2400000,"[81,53,100,13,4,13,35,29,53,53,8,13]",2025-12-31,"Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
hotel altea,68,68,260,24,0.91,https://www.caldea.com/,0,0,0.00,0.73,4170000,"[28,35,100,35,35,28,28,54,54,35,28,23]",2026-01-07,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
restaurants huesca,73,73,90,26,0.00,https://www.caldea.com/,0,0,0.00,0.01,5250000,"[11,19,26,26,65,42,26,42,65,34,42,26]",2026-01-06,"Local pack, Video, Image, Related searches",commercial,Organic
centre caldea,2,2,50,34,0.18,https://www.caldea.com/fr/entrees,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",People also ask
centre caldea,2,2,50,34,0.18,https://www.caldea.com/fr/,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",People also ask
centre caldea,4,4,50,34,0.18,https://www.caldea.com/,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",Organic
centre caldea,11,11,50,34,0.18,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",Organic
centre caldea,12,12,50,34,0.18,https://www.caldea.com/fr/nous-contacter,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",Organic
centre caldea,19,19,50,34,0.18,https://www.caldea.com/fr/premium,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",Organic
centre caldea,21,21,50,34,0.18,https://www.caldea.com/fr/premium,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",Organic
centre caldea,27,27,50,34,0.18,https://www.caldea.com/fr/classic-entrees,0,0,0.00,0.21,254000,"[23,11,11,11,11,11,11,64,64,11,64,11]",2026-01-05,"Knowledge panel, Video, Image, Ads top, People also ask, Related searches","informational, transactional",Organic
