Dirección,Código de respuesta,Tipo de contenido,Indexabilidad,Estado de indexabilidad,Nivel de profundidad,Enlaces internos,Enlaces internos únicos,Enlaces salientes,Recuento de palabras,Tiempo de respuesta,Last Modified,Elemento de enlace canónico 1,Meta robots 1,Título 1,Meta description 1,H1-1,Ancho de píxeles del título 1,Ancho de píxeles de la meta description 1
https://www.caldea.com/blog/tag/bains-thermaux-caldea/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,773,"2,772",,,"noindex, follow",bains thermaux caldea Archives | Caldea,,bains thermaux caldea,362,0
https://www.caldea.com/blog/tag/sauna-finlandesa/,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,200,779,"2,230",,,"noindex, follow",sauna finlandesa Archives | Caldea,,sauna finlandesa,311,0
https://www.caldea.com/blog/tag/caldea-i-naturlandia/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,42,3,205,804,"2,663",,,"noindex, follow",caldea i Naturlandia Archives | Caldea,,caldea i Naturlandia,337,0
https://www.caldea.com/blog/tag/oferta-caldea-grandvalira-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,42,5,189,741,"2,841",,,"noindex, follow",oferta caldea grandvalira Archives | Caldea,,oferta caldea grandvalira,382,0
https://www.caldea.com/ofertas-semana-santa,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,043",,,,,,,0,0
https://www.caldea.com/en/premium/night-entry,302,text/html; charset=UTF-8,No indexable,Redirigido,7,0,0,0,0,"0,322",,,,,,,0,0
https://www.caldea.com/blog/tag/workshops-and-activities-at-caldea/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,746,"2,712",,,"noindex, follow",workshops and activities at caldea Archives | Caldea,,workshops and activities at caldea,466,0
https://www.caldea.com/blog/tag/offre-saint-valentin/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,39,4,199,790,"2,296",,,"noindex, follow",offre Saint-Valentin Archives | Caldea,,offre Saint-Valentin,333,0
https://www.caldea.com/blog/tag/masajes-y-tratamientos/,200,text/html; charset=UTF-8,No indexable,noindex,7,45,4,205,803,"3,077",,,"noindex, follow",masajes y tratamientos Archives | Caldea,,masajes y tratamientos,370,0
https://www.caldea.com/blog/tag/offre-ski-grandvalira/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,196,784,"3,269",,,"noindex, follow",offre ski grandvalira Archives | Caldea,,offre ski grandvalira,337,0
https://www.caldea.com/blog/tag/materiel-neige/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,771,"3,027",,,"noindex, follow",matériel neige Archives | Caldea,,matériel neige,288,0
https://www.caldea.com/blog/tag/caldea-plus-hard-rock-cafe/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,777,"3,222",,,"noindex, follow",caldea plus hard rock cafe Archives | Caldea,,caldea plus hard rock cafe,392,0
https://www.caldea.com/js/products.js?v1=20260206005805,200,application/javascript,Indexable,,7,0,0,0,0,"0,137","Wed, 10 Dec 2025 13:36:40 GMT",,,,,,0,0
https://www.caldea.com/blog/tag/caldea-and-grandvalira-offer/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,742,"3,384",,,"noindex, follow",caldea and grandvalira offer Archives | Caldea,,caldea and grandvalira offer,409,0
https://www.caldea.com/blog/escapada-tardor-hotel/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,77,15,215,1106,"3,456",,https://www.caldea.com/blog/escapada-tardor-hotel/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Halloween: l'excusa perfecta per a una escapada de tardor a Andorra,Treu el màxim partit al pont de novembre: dues nits d'hotel 4 estrelles i entrada a Caldea de tres hores. Reserva ara i passa el millor Halloween.,Halloween: l’excusa perfecta per a una escapada de tardor a Andorra,612,871
https://www.caldea.com/blog/tag/entrada-inuu-con-cena-y-espectaculo/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,200,786,"3,108",,,"noindex, follow",entrada inúu con cena y espectáculo Archives | Caldea,,entrada inúu con cena y espectáculo,483,0
https://www.caldea.com/en/classic/offer-admission-night-diner-show,302,text/html; charset=UTF-8,No indexable,Redirigido,7,0,0,0,0,"0,290",,,,,,,0,0
https://www.caldea.com/blog/tag/roaming-en-andorra/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,199,781,"3,132",,,"noindex, follow",Roaming en andorra Archives | Caldea,,Roaming en andorra,339,0
https://www.caldea.com/blog/tag/autumn/page/2/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,40,2,195,753,"2,314",,,"noindex, follow",autumn Archives | Page 2 of 2 | Caldea,,autumn,344,0
https://www.caldea.com/blog/tag/wpt-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,40,5,193,769,"2,372",,,"noindex, follow",WPT Archives | Caldea,,WPT,202,0
https://www.caldea.com/ca/tots-els-tractaments,301,text/html; charset=UTF-8,No indexable,Redirigido,7,3,3,0,0,"0,042",,,,,,,0,0
https://www.caldea.com/js/products.js?v1=20260206004505,200,application/javascript,Indexable,,7,0,0,0,0,"0,174","Wed, 10 Dec 2025 13:36:40 GMT",,,,,,0,0
https://www.caldea.com/blog/oferta-spa-masaje-50-descuento/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,74,14,212,1101,"2,293",,https://www.caldea.com/blog/oferta-spa-masaje-50-descuento/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Oferta spa i massatge amb un 50% de descompte,Millor que un 2x1 a Caldea. Aprofita l'oferta entrada al Termolúdic més massatge de 20 minuts i entrada a l’Orígens per només 34 €. Reserveu ara mateix!,Oferta spa i massatge al 50%. No t’adormis!,444,942
https://www.caldea.com/blog/tag/comida-tailandesa/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,199,775,"2,229",,,"noindex, follow",Comida tailandesa Archives | Caldea,,Comida tailandesa,326,0
https://www.caldea.com/js/products.js?v1=20260206005838,200,application/javascript,Indexable,,7,0,0,0,0,"0,136","Wed, 10 Dec 2025 13:36:40 GMT",,,,,,0,0
https://www.caldea.com/blog/tag/nou-projecte/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,794,"2,466",,,"noindex, follow",nou projecte Archives | Caldea,,nou projecte,270,0
https://www.caldea.com/blog/tag/entrada-a-inuu-con-hotel/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,200,784,"2,634",,,"noindex, follow",entrada a inúu con hotel Archives | Caldea,,entrada a inúu con hotel,374,0
https://www.caldea.com/blog/tag/escapade-en-couple/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,40,5,202,811,"3,320",,,"noindex, follow",Escapade en couple Archives | Caldea,,Escapade en couple,336,0
https://www.caldea.com/blog/tag/forfait-de-esqui/,200,text/html; charset=UTF-8,No indexable,noindex,7,45,4,205,808,"3,457",,,"noindex, follow",forfait de esquí Archives | Caldea,,forfait de esquí,294,0
https://www.caldea.com/blog/tag/nouveau-spectacle/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,39,4,199,796,"3,413",,,"noindex, follow",Nouveau spectacle Archives | Caldea,,Nouveau spectacle,329,0
https://www.caldea.com/css/common.css.php?v1=20260206004014&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&bootstrap.min.css&callender.css&lsting.css&style-select.css&lightslider.css&detailspage.css&popup1.css&colorbox.css&style-reservar.css&style-register.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,7,0,0,0,0,"0,075",,,,,,,0,0
https://www.caldea.com/blog/tag/pont-de-la-constitucio/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,43,4,207,826,"3,450",,,"noindex, follow",pont de la constitució Archives | Caldea,,pont de la constitució,350,0
https://www.caldea.com/blog/tag/fetes-andorre/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,37,2,193,766,"3,147",,,"noindex, follow",fêtes andorre Archives | Caldea,,fêtes andorre,279,0
https://www.caldea.com/blog/?attachment_id=5959,301,text/html; charset=UTF-8,No indexable,Redirigido,7,4,4,0,0,"0,186",,,,,,,0,0
https://www.caldea.com/blog/sala-virtual-gaming-andorra/realidad-virtual/,301,text/html; charset=UTF-8,No indexable,Redirigido,7,7,7,0,0,"0,272",,,,,,,0,0
https://www.caldea.com/blog/angles-nens-likids/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,71,13,209,1150,"2,333",,https://www.caldea.com/blog/angles-nens-likids/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Anglès per a nens entre bombolles d'aigua termal a CALDEA,"Anglès, jocs psicomotrius, relaxació... Això i més a Likids de CALDEA. Aquest estiu, has de provar-ho amb els teus fills de 3 a 8 anys. Reserveu ara mateix!",Anglès per a nens entre bombolles d’aigua termal,536,940
https://www.caldea.com/blog/pont-del-pilar/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,104,24,229,1342,"2,502",,https://www.caldea.com/blog/pont-del-pilar/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",4 grans plans per combinar amb Caldea durant el pont del Pilar,Descobreix cinc bones idees per combinar amb el centre termal d'Andorra durant el Pont del Pilar per desconnectar de la rutina i recuperar forces a la tardor.,Quatre grans plans per al pont del Pilar que pots combinar amb Caldea,561,958
https://www.caldea.com/blog/circ-sol-hotel-caldea/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,80,16,212,1231,"2,590",,https://www.caldea.com/blog/circ-sol-hotel-caldea/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Cirque du soleil, hotel i entrada a Caldea aquest estiu a Andorra","T'expliquem alguns secrets de Rebel, el nou espectacle del Cirque du Soleil a Andorra. No et perdis les ofertes especials que t'hem preparat!",Cirque du Soleil més hotel i entrada a Caldea: el pla súper d’aquest estiu a Andorra,565,848
https://www.caldea.com/ca/termoludic/entrada-2-hores-termoludic-i-origens-sopar-rest-mediterrani,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,045",,,,,,,0,0
https://www.caldea.com/fr/thermoludique/entree-vallnord-pal-offre-limitee,301,text/html; charset=UTF-8,No indexable,Redirigido,7,1,1,0,0,"0,067",,,,,,,0,0
https://www.caldea.com/blog/tag/oferta-san-valentin-caldea-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,39,4,190,778,"2,784",,,"noindex, follow",oferta san Valentín caldea Archives | Caldea,,oferta san Valentín caldea,393,0
https://www.caldea.com/blog/tag/seasonal-foods/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,38,3,190,774,"3,053",,,"noindex, follow",Seasonal foods Archives | Caldea,,Seasonal foods,296,0
https://www.caldea.com/blog/pont-rois-mages/?lang=fr,200,text/html; charset=UTF-8,Indexable,,7,73,15,203,1144,"2,942",,https://www.caldea.com/blog/pont-rois-mages/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Offrez-vous une escapade en famille à Caldea pour le pont des rois mages,Profitez des derniers jours des vacances de Noël pour venir à Caldea en famille et vous amuser avec vos enfants pour le pont des Rois Mages en Andorre.,"Pour les Rois Mages, offrez-vous une escapade à Caldea et commencez 2020 de la meilleure façon possible",662,939
https://www.caldea.com/blog/tag/couples-getaway/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,43,6,201,788,"2,285",,,"noindex, follow",couples getaway Archives | Caldea,,couples getaway,308,0
https://www.caldea.com/blog/tag/planes-de-san-valentin/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,199,783,"2,597",,,"noindex, follow",planes de San Valentín Archives | Caldea,,planes de San Valentín,363,0
https://www.caldea.com/blog/termoludico-descanso/,200,text/html; charset=UTF-8,Indexable,,7,61,9,202,1216,"2,625",,https://www.caldea.com/blog/termoludico-descanso/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Descubre Inúu mientras el termolúdico se renueva en primavera,"Del 6 al 17 de mayo, el termolúdico de Caldea descansa. Aprovecha el precio especial que te ofrecemos en Inúu y disfruta de nuestras aguas termales.",El termolúdico se toma un descanso en primavera,571,920
https://www.caldea.com/blog/tag/caldea-fr/page/2/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,7,40,3,226,884,"2,380",,,"noindex, follow",caldea Archives | Page 2 sur 11 | Caldea,,caldea,355,0
https://www.caldea.com/blog/tag/aromatherapy/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,731,"2,326",,,"noindex, follow",Aromatherapy Archives | Caldea,,Aromatherapy,286,0
https://www.caldea.com/blog/esquiar-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,100,22,223,1248,"2,421",,https://www.caldea.com/blog/esquiar-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",No et perdis les millors ofertes per esquiar a Andorra amb Caldea,Ja pots fer la teva reserva per esquiar a Andorra i gaudir del millor après-ski a les aigües termals de Caldea. Comença el compte enrere!,Aquest any: torna a esquiar!,583,827
https://www.caldea.com/fr/thermoludique/offre-saint-valentin-caldea-diner-romantique,301,text/html; charset=UTF-8,No indexable,Redirigido,7,2,2,0,0,"0,047",,,,,,,0,0
https://www.caldea.com/blog/tag/tobotronc/,200,text/html; charset=UTF-8,No indexable,noindex,7,49,8,200,776,"2,417",,,"noindex, follow",tobotronc Archives | Caldea,,tobotronc,245,0
https://www.caldea.com/fr/blackfriday-entrees,200,text/html; charset=UTF-8,Indexable,,7,18,1,148,909,"4,616",,,"all,index,follow",Black Friday | Entrées au 50% de remise,"Prêt pour le Black Friday de Caldea ? Du 28 au 30 novembre, profitez des meilleures promotions : 50 % de réduction sur l'entrée et les soins. Réservez dès maintenant avec le code promotionnel CALDEABLACK",Black Friday,353,1270
https://www.caldea.com/blog/tag/cures-facials/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,202,797,"2,306",,,"noindex, follow",cures facials Archives | Caldea,,cures facials,272,0
https://www.caldea.com/blog/tag/japanese-massage/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,40,3,192,752,"2,561",,,"noindex, follow",japanese massage Archives | Caldea,,japanese massage,327,0
https://www.caldea.com/fr/classic/entree-l-apres-midi-adult,200,text/html; charset=UTF-8,Indexable,,7,18,1,150,1070,"4,707",,,"all,index,follow",Réservez dès maintenant votre billet d’entrée Classic pour Caldea l'après-midi,Achetez votre billet d’entrée Caldea Classic en ligne et au meilleur prix avec un accès de 3 heures l'après-midi. Nos eaux thermales vous attendent !,Entrée Classic après-midis,694,895
https://www.caldea.com/blog/tag/alta-cosmetica/,200,text/html; charset=UTF-8,No indexable,noindex,7,44,3,200,776,"2,814",,,"noindex, follow",alta cosmética Archives | Caldea,,alta cosmética,291,0
https://www.caldea.com/blog/tag/projecte-solidari-2/,200,text/html; charset=UTF-8,No indexable,noindex,7,43,2,197,780,"2,807",,,"noindex, follow",projecte solidari Archives | Caldea,,projecte solidari,302,0
https://www.caldea.com/blog/tag/protocols-de-desinfeccio/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,41,2,201,797,"2,270",,,"noindex, follow",protocols de desinfecció Archives | Caldea,,protocols de desinfecció,376,0
https://www.caldea.com/en/asian-treatments,301,text/html; charset=UTF-8,No indexable,Redirigido,7,2,2,0,0,"0,048",,,,,,,0,0
https://www.caldea.com/blog/black-friday-offer/?lang=en,200,text/html; charset=UTF-8,Indexable,,7,75,15,201,1081,"2,427",,https://www.caldea.com/blog/black-friday-offer/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",The best Black Friday offer for enjoying Caldea with your partner,"Take advantage of Black Friday’s most romantic offer and escape to Caldea, admission to Inúu and free private spa included. Discover it here!",Black Friday is back at Caldea. Don’t miss it!,570,871
https://www.caldea.com/blog/tag/que-hacer-en-andorra-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,52,13,229,914,"2,950",,,"noindex, follow",qué hacer en andorra Archives | Caldea,,qué hacer en andorra,348,0
https://www.caldea.com/blog/rebaixes-hivern-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,113,27,223,1144,"2,404",,https://www.caldea.com/blog/rebaixes-hivern-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Les rebaixes d'hivern arriben a Andorra abans de Nadal,Aquest desembre gaudeix d'una escapada de shopping i relaxació abans de Nadal a Caldea i aprofita les rebaixes d'hivern per comprar els últims regals.,Sabies que aquesta setmana comencen les rebaixes d’hivern a Andorra?,490,932
https://www.caldea.com/blog/tractament-del-mes-de-novembre-indiba-al-club/?lang=ca,200,text/html; charset=UTF-8,Indexable,,7,88,14,218,1264,"2,375",,https://www.caldea.com/blog/tractament-del-mes-de-novembre-indiba-al-club/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Tractament del Mes de Novembre: Indiba al Club | Caldea,"Aprofita aquest novembre i cuida't amb el tractament Indiba, una innovadora tècnica de radiofreqüència ideal per aconseguir resultats!",Tractament del Mes de Novembre: Indiba al Club,512,831
https://www.caldea.com/blog/tag/retos-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,7,44,5,202,796,"2,503",,,"noindex, follow",retos Archives | Caldea,,retos,205,0
https://www.caldea.com/blog/tag/activities-with-children/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,7,39,2,189,738,"2,253",,,"noindex, follow",activities with children Archives | Caldea,,activities with children,359,0
