Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
comprar aldea,44,44,70,18,0.00,https://www.caldea.com/entradas,0,0,0.00,0.33,15500000,"[9,52,52,9,66,14,9,14,66,14,14,14]",2026-01-20,"Video, People also ask, Related searches",transactional,Organic
comprar aldea,94,94,70,18,0.00,https://www.caldea.com/,0,0,0.00,0.33,15500000,"[9,52,52,9,66,14,9,14,66,14,14,14]",2026-01-20,"Video, People also ask, Related searches",transactional,Organic
tarjeta invitación cumpleaños,87,87,70,17,0.61,https://www.caldea.com/regala-caldea,0,0,0.00,1,14400000,"[0,0,100,0,0,23,66,19,42,23,42,42]",2025-12-13,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
cascada piscina acero inoxidable,43,43,70,6,0.45,https://www.caldea.com/nuestro-spa,0,0,0.00,1,416000,"[2,2,2,2,2,2,12,15,15,15,5,2]",2025-12-29,"Image pack, Video, Image, Video Carousel, Popular products, Related searches","informational, transactional",Organic
andorra nieve,41,41,1300,18,0.27,https://www.caldea.com/,0,0,0.00,0.22,6260000,"[54,43,19,28,7,1,1,4,3,8,8,36]",2026-01-22,"Top stories, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
magic andorra hotel,70,70,320,22,0.31,https://www.caldea.com/,0,0,0.00,0.97,3820000,"[36,20,24,16,10,5,5,30,24,16,100,36]",2025-12-20,"Knowledge panel, Video, Image, Related searches",informational,Organic
magic andorra hotel,71,71,320,22,0.31,https://www.caldea.com/,0,0,0.00,0.97,3820000,"[36,20,24,16,10,5,5,30,24,16,100,36]",2025-12-20,"Knowledge panel, Video, Image, Related searches",informational,Organic
donde está andorra,61,61,140,32,0.00,https://www.caldea.com/,0,0,0.00,0,110000000,"[66,80,33,42,33,66,80,52,80,66,80,100]",2026-01-19,"Image pack, Video, Image, People also ask, Related searches, Short videos, AI overview",informational,Organic
evasion spa,27,27,260,25,1.68,https://www.caldea.com/,0,0,0.00,0.37,7340,"[44,28,28,28,23,28,23,28,54,100,23,81]",2026-01-06,"Knowledge panel, Image pack, Sitelinks, Related searches",navigational,Organic
evasion spa,34,34,260,25,1.68,https://www.caldea.com/tarjeta-regalo,0,0,0.00,0.37,7340,"[44,28,28,28,23,28,23,28,54,100,23,81]",2026-01-06,"Knowledge panel, Image pack, Sitelinks, Related searches",navigational,Organic
evasion spa,66,66,260,25,1.68,https://www.caldea.com/nuestro-spa,0,0,0.00,0.37,7340,"[44,28,28,28,23,28,23,28,54,100,23,81]",2026-01-06,"Knowledge panel, Image pack, Sitelinks, Related searches",navigational,Organic
parc de la massana,46,46,50,9,0.00,https://www.caldea.com/,0,0,0.00,0.05,334000,"[14,14,14,14,100,78,14,100,14,78,14,14]",2026-01-08,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
parc de la massana,47,47,50,9,0.00,https://www.caldea.com/,0,0,0.00,0.05,334000,"[14,14,14,14,100,78,14,100,14,78,14,14]",2026-01-08,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
nino 11 anos,70,70,210,27,0.00,https://www.caldea.com/classic/comprar-entrada-junior,0,0,0.00,0.08,1220000000,"[3,3,4,3,3,4,4,5,5,5,5,3]",2026-01-19,"Top stories, Video, Video Carousel","informational, transactional",Organic
smartbox cambio,31,31,40,32,0.00,https://www.caldea.com/contacto,0,0,0.00,0.16,659000,"[14,78,14,78,14,14,14,14,14,0,7,14]",2026-01-03,"Image pack, Sitelinks, Video, Popular products, Related searches","informational, transactional",Organic
comida tailandesa,38,38,2400,27,0.10,https://www.caldea.com/blog/ingredientes-gastronomia-tailandesa/,0,0,0.00,0.07,8280000,"[35,66,35,66,53,29,44,35,53,35,53,35]",2026-02-01,"Knowledge panel, Local pack, Video, Image, People also ask, Related searches",informational,Organic
comida tailandesa,64,64,2400,27,0.10,https://www.caldea.com/blog/ingredientes-gastronomia-tailandesa/,0,0,0.00,0.07,8280000,"[35,66,35,66,53,29,44,35,53,35,53,35]",2026-02-01,"Knowledge panel, Local pack, Video, Image, People also ask, Related searches",informational,Organic
tailandesa,33,33,1300,26,0.00,https://www.caldea.com/blog/ingredientes-gastronomia-tailandesa/,0,0,0.00,0,13600000,"[68,20,52,68,100,68,37,84,68,68,52,84]",2025-12-12,"Local pack, Image pack, Video, Featured snippet, Image, Video Carousel, Related searches, See results about",informational,Organic
bolsa movil agua,77,77,50,17,0.16,https://www.caldea.com/blog/fundas-impermeables-movil-vacway/,0,0,0.00,1,1620000,"[1,1,1,1,1,1,1,2,8,7,1,1]",2025-12-26,"Video, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",Organic
bolsa movil agua,78,78,50,17,0.16,https://www.caldea.com/blog/fundas-impermeables-movil-vacway/,0,0,0.00,1,1620000,"[1,1,1,1,1,1,1,2,8,7,1,1]",2025-12-26,"Video, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",Organic
spa aqua valencia,39,39,110,28,0.28,https://www.caldea.com/,0,0,0.00,1,2240000,"[34,53,43,28,43,21,21,28,28,28,28,34]",2026-01-05,"Local pack, Video, Image, Related searches",commercial,Organic
balnearios termales en tarragona,63,63,140,15,0.14,https://www.caldea.com/,0,0,0.00,0.96,15400,"[53,100,53,53,43,34,34,53,43,34,34,21]",2026-01-19,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
caldea entradas,13,13,2900,35,0.15,https://www.caldea.com/entradas-plus,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,14,14,2900,35,0.15,https://www.caldea.com/ofertas-flash-ultima-hora,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,18,18,2900,35,0.15,https://www.caldea.com/classic/oferta-entrada-de-tarde,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,24,24,2900,35,0.15,https://www.caldea.com/classic/oferta-entrada-de-tarde,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,30,30,2900,35,0.15,https://www.caldea.com/classic/promocion-mananas,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,32,32,2900,35,0.15,https://www.caldea.com/classic/entrada-mananas,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,35,35,2900,35,0.15,https://www.caldea.com/oferta-restaurante-andorra,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,41,41,2900,35,0.15,https://www.caldea.com/ca/entrades,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,46,46,2900,35,0.15,https://www.caldea.com/premium/entrada-express,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,63,63,2900,35,0.15,https://www.caldea.com/classic/entrada-para-2-personas,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,67,67,2900,35,0.15,https://www.caldea.com/premium/entrada-manana,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,73,73,2900,35,0.15,https://www.caldea.com/premium/oferta-entrada-parejas,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,78,78,2900,35,0.15,https://www.caldea.com/premium/entrada-express,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,82,82,2900,35,0.15,https://www.caldea.com/classic/comprar-entrada-junior,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,87,87,2900,35,0.15,https://www.caldea.com/horarios-caldea,0,0,0.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
musica de yoga relajante,22,22,260,28,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,1200000,"[43,66,54,54,54,54,54,43,66,54,43,43]",2025-12-15,"Video, Image, Related searches",transactional,Organic
spas ofertas,14,14,40,27,0.33,https://www.caldea.com/,0,0,0.00,1,131000000,"[11,55,77,100,0,0,0,44,77,33,44,55]",2026-01-19,"Local pack, Related searches",commercial,Organic
spas ofertas,84,84,40,27,0.33,https://www.caldea.com/,0,0,0.00,1,131000000,"[11,55,77,100,0,0,0,44,77,33,44,55]",2026-01-19,"Local pack, Related searches",commercial,Organic
andorra la vella maps,11,11,140,22,0.00,https://www.caldea.com/,0,0,0.00,0,892000,"[54,43,22,29,22,18,14,22,43,35,29,54]",2026-01-04,"Image pack, Image, People also ask, Related searches",informational,Organic
hoteles en zaragoza con piscina,98,98,720,18,0.43,https://www.caldea.com/,0,0,0.00,0.72,2480000,"[4,5,7,4,7,13,43,43,54,5,2,1]",2026-01-05,"Video, Image, Hotels Pack, Related searches",informational,Organic
hotel rock blanc andorra,86,86,390,38,0.58,https://www.caldea.com/classic/oferta-classic-hotel-rocblanc,0,0,0.00,1,238000,"[14,17,26,39,39,17,21,59,48,48,72,48]",2026-01-14,"Knowledge panel, Sitelinks, Image, Ads bottom, People also ask, Related searches",navigational,Organic
exfoliación mineral,39,39,170,,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,847000,"[66,28,28,18,15,18,35,18,5,3,23,66]",2026-01-01,"Image pack, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
super tres aniversari,36,36,40,17,0.00,https://www.caldea.com/regala-caldea,0,0,0.00,0.33,58100000,"[6,6,5,5,8,8,8,5,5,11,11,5]",2025-12-28,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
andorra black friday,19,19,40,17,0.29,https://www.caldea.com/ofertas-blackfriday,0,0,0.00,0.16,51400000,"[4,2,2,2,2,2,2,2,2,2,7,23]",2026-01-07,"Instant answer, Knowledge panel, Video, People also ask, Related searches",informational,Organic
entradas 2x1 europa park,38,38,70,10,0.31,https://www.caldea.com/,0,0,0.00,0.31,128000,"[0,0,0,21,0,0,100,78,100,100,100,78]",2025-12-22,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
entradas 2x1 europa park,41,41,70,10,0.31,https://www.caldea.com/,0,0,0.00,0.31,128000,"[0,0,0,21,0,0,100,78,100,100,100,78]",2025-12-22,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
entradas 2x1 europa park,96,96,70,10,0.31,https://www.caldea.com/ofertas,0,0,0.00,0.31,128000,"[0,0,0,21,0,0,100,78,100,100,100,78]",2025-12-22,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
magic thalasso,50,50,50,26,0.00,https://www.caldea.com/,0,0,0.00,0.23,1200000,"[0,0,0,0,0,9,66,66,100,52,9,9]",2026-01-16,"Knowledge panel, Sitelinks, Video, Image, Related searches","informational, transactional",Organic
restaurante las piscinas fotos,76,76,140,30,0.00,https://www.caldea.com/,0,0,0.00,0,22700000,"[2,2,2,15,2,15,19,19,81,36,36,19]",2026-02-01,"Knowledge panel, Image pack, Video, Related searches","informational, transactional",Organic
hoteles en escaldes engordany,64,64,140,18,0.79,https://www.caldea.com/,0,0,0.00,0.78,261000,"[35,22,18,8,18,14,14,54,43,43,22,29]",2026-01-27,"Image, Hotels Pack, Related searches",transactional,Organic
hoteles en escaldes engordany,82,82,140,18,0.79,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,0.78,261000,"[35,22,18,8,18,14,14,54,43,43,22,29]",2026-01-27,"Image, Hotels Pack, Related searches",transactional,Organic
balnearios cataluña,69,69,2900,17,0.19,https://www.caldea.com/,0,0,0.00,1,601000,"[36,36,19,19,12,12,16,24,19,10,10,10]",2026-02-04,"Video, Image, Hotels Pack, People also ask, Related searches",transactional,Organic
massage in valencia spain,73,73,70,14,0.47,https://www.caldea.com/,0,0,0.00,0.88,13700000,"[34,100,19,3,42,34,0,7,7,19,15,3]",2026-01-21,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
التسوق في أندورا,24,24,40,15,0.00,https://www.caldea.com/blog/shopping-andorra-shops/?lang=en,0,0,0.00,0.04,746000,"[18,100,18,81,18,100,18,18,18,18,18,18]",2026-01-19,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, See results about",commercial,Organic
tarjetas regalos,94,94,260,31,0.60,https://www.caldea.com/regala-caldea,0,0,0.00,1,74400000,"[36,55,36,8,10,3,3,4,13,4,30,6]",2025-12-17,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
centro termal,67,67,170,75,0.16,https://www.caldea.com/nuestro-spa,0,0,0.00,0.36,10600000,"[65,65,43,34,34,53,34,43,43,65,53,65]",2026-01-28,"Local pack, Video, Image, Related searches",commercial,Organic
relajante muscular para cervicales,93,93,40,,0.00,https://www.caldea.com/tratamientos,0,0,0.00,0.96,359000,"[12,12,6,6,12,21,6,15,15,15,12,21]",2026-01-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
n u u,21,21,320,19,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0.01,7880000,"[24,16,20,0,0,0,0,0,0,0,100,81]",2025-12-29,"Image pack, Sitelinks, Video, People also ask, Related searches, See results about","commercial, informational",Organic
smartbox.com reservas,22,22,260,25,0.00,https://www.caldea.com/smartbox,0,0,0.00,0,17000,"[24,20,13,6,16,13,10,13,16,30,30,24]",2025-12-02,"Sitelinks, Video, Related searches","informational, navigational",Organic
pareja regalos de aniversario,77,77,90,17,0.00,https://www.caldea.com/regala-caldea,0,0,0.00,1,18500000,"[50,64,35,50,50,64,50,50,50,78,78,100]",2025-12-23,"Image pack, Video, Image, People also ask, Popular products, Related searches",informational,Organic
hotel spa tarragona,94,94,320,10,0.27,https://www.caldea.com/,0,0,0.00,1,2610000,"[16,20,16,16,8,8,5,10,10,13,13,13]",2026-01-23,"Video, Image, Hotels Pack, Related searches",informational,Organic
donde ver soa,42,42,320,32,1.96,https://www.caldea.com/,0,0,0.00,0.08,9850000,"[66,81,81,81,81,100,0,100,0,0,0,0]",2026-02-01,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
tobotronc ofertas,19,19,70,11,0.10,https://www.caldea.com/premium/oferta-spa-naturland-tobotronc-adulto,0,0,0.00,0.1,9100,"[10,12,7,4,4,3,3,4,23,7,5,3]",2026-01-21,"Video, Image, People also ask, Related searches",commercial,Organic
tobotronc ofertas,22,22,70,11,0.10,https://www.caldea.com/premium/oferta-spa-naturland-tobotronc-adulto,0,0,0.00,0.1,9100,"[10,12,7,4,4,3,3,4,23,7,5,3]",2026-01-21,"Video, Image, People also ask, Related searches",commercial,Organic
tobotronc ofertas,71,71,70,11,0.10,https://www.caldea.com/classic/oferta-naturland-adulto,0,0,0.00,0.1,9100,"[10,12,7,4,4,3,3,4,23,7,5,3]",2026-01-21,"Video, Image, People also ask, Related searches",commercial,Organic
musica para relajante,41,41,70,44,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.01,30100000,"[3,3,3,3,3,0,100,3,3,3,3,3]",2026-02-01,"Video, People also ask, Related searches",navigational,Organic
terraza puente de andorra,40,0,720,21,0.00,https://www.caldea.com/blog/puente-tibetano/,0,0,0.00,0.04,134000,"[26,32,39,72,72,100,72,59,59,100,100,59]",2026-02-05,"Knowledge panel, Image pack, Sitelinks, Video, Image, Related searches",navigational,Organic
booking extranet extranet,53,53,1900,58,2.99,https://www.caldea.com/,0,0,0.00,0.02,26400000,"[8,3,19,100,66,5,3,4,23,5,5,54]",2026-02-02,"Video, Image, Related searches","navigational, transactional",Organic
hoteles barcelona con jacuzzi,98,98,110,10,0.28,https://www.caldea.com/,0,0,0.00,1,2930000,"[4,4,7,7,5,3,2,2,2,3,2,3]",2025-12-27,"Image pack, Video, Image, Hotels Pack, Related searches",transactional,Organic
hoteles burbuja andorra,28,28,110,15,0.21,https://www.caldea.com/nuestro-spa,0,0,0.00,0.68,27900,"[28,43,53,17,17,10,12,12,23,35,35,28]",2025-12-26,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, AI overview","informational, transactional",Organic
cala romantica spain,94,94,590,15,0.00,https://www.caldea.com/,0,0,0.00,0,203000,"[3,1,4,4,20,45,81,100,100,100,16,1]",2026-02-01,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
fenix apartamentos,69,69,170,21,0.54,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,0.08,746000,"[43,43,35,35,43,18,22,10,54,43,14,18]",2026-02-01,"Knowledge panel, Video, Image, Related searches",informational,Organic
best ski resort andorra,56,56,40,17,0.61,https://www.caldea.com/,0,0,0.00,0.65,6380000,"[81,100,81,9,0,0,0,9,9,9,27,63]",2026-01-27,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
forfait grand valira,6,6,110,38,0.16,https://www.caldea.com/classic/oferta-spa-esqui-grandvalira,0,0,0.00,0.48,659000,"[13,20,13,3,1,0,0,0,2,3,3,7]",2026-02-03,"Sitelinks, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
