Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
baños exterior,87,87,40,20,0.00,https://www.caldea.com/reserva-ahora,0,0,0.00,0.31,127000000,"[18,18,18,100,18,18,100,18,18,18,18,18]",2025-12-28,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos",informational,Organic
andorra hotel,39,39,260,23,0.82,https://www.caldea.com/en/,0,0,0.00,0.87,79800000,"[55,6,6,6,45,6,13,8,10,5,8,4]",2026-01-07,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
andorra hotel,65,65,260,23,0.82,https://www.caldea.com/,0,0,0.00,0.87,79800000,"[55,6,6,6,45,6,13,8,10,5,8,4]",2026-01-07,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
piscina con jacuzzi,55,55,90,,2.96,https://www.caldea.com/nuestro-spa,0,0,0.00,0.77,28800000,"[11,18,18,23,23,23,23,18,15,11,0,11]",2026-01-20,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
donde comprar jacuzzi exterior,70,70,40,10,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.71,1450000,"[44,22,33,44,33,100,77,44,22,22,22,22]",2025-12-13,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
shiki station,97,97,40,24,0.00,https://www.caldea.com/,0,0,0.00,0,1640000,"[33,23,23,23,19,19,14,9,19,9,9,9]",2025-12-20,"Knowledge panel, Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
piscina de agua,53,53,40,19,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.92,243000000,"[11,11,11,11,11,11,11,64,64,11,11,11]",2026-01-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
shiki la casa de los famosos,70,70,90,27,0.00,https://www.caldea.com/,0,0,0.00,0,174000,"[0,0,0,0,0,0,0,0,22,66,100,14]",2026-01-11,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
para que sirve sauna,79,79,50,10,0.11,https://www.caldea.com/blog/conoces-los-origenes-y-beneficios-de-la-sauna/,0,0,0.00,0.12,9480000,"[0,0,3,35,66,3,0,0,0,0,0,0]",2026-01-21,"Image pack, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
para que sirve la sauna,84,84,90,14,0.00,https://www.caldea.com/blog/conoces-los-origenes-y-beneficios-de-la-sauna/,0,0,0.00,0.07,9390000,"[63,100,81,100,100,81,100,100,81,81,63,63]",2026-01-23,"Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
niu spa,29,29,70,19,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0.02,4320000,"[41,41,29,41,41,29,29,29,41,41,64,41]",2025-12-19,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
masajes para cara,46,46,40,25,0.39,https://www.caldea.com/tratamientos,0,0,0.00,0.99,72600000,"[34,80,0,0,0,80,0,0,0,0,3,0]",2026-01-06,"Image pack, Video, People also ask, Related searches",informational,Organic
spa abierto ahora,92,92,70,22,0.71,https://www.caldea.com/,0,0,0.00,0.18,30500000,"[100,100,100,18,36,45,45,45,36,18,18,100]",2025-12-11,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
fuentes de pared,92,92,90,21,0.69,https://www.caldea.com/nuestro-spa,0,0,0.00,0.98,88500000,"[19,34,34,34,42,42,34,34,34,26,26,19]",2026-01-18,"Image pack, Video, Image, Video Carousel, Popular products, Related searches",informational,Organic
caldera hot tub reviews,70,70,140,6,2.22,https://www.caldea.com/,0,0,0.00,0.7,650000,"[26,42,42,65,53,65,53,65,65,53,53,65]",2026-01-20,"Knowledge panel, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle, AI overview",commercial,Organic
oli saunas,61,61,140,32,5.14,https://www.caldea.com/nuestro-spa,0,0,0.00,1,594000,"[64,64,64,100,82,64,82,64,82,82,100,100]",2026-01-14,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
la vieille europe,86,86,40,24,0.00,https://www.caldea.com/,0,0,0.00,0.06,48300000,"[41,52,29,17,23,11,17,23,29,11,11,11]",2026-01-14,"Knowledge panel, Image pack, Sitelinks, Video, Image, Related searches","informational, navigational",Organic
bolsas hierbas masaje relajacion,61,61,50,17,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.02,140000,"[100,71,71,71,57,57,57,71,100,71,100,100]",2025-12-09,"Video, Image, Video Carousel, Popular products",commercial,Organic
termo para agua caliente para bebe,66,66,70,19,0.21,https://www.caldea.com/,0,0,0.00,1,7920000,"[33,100,9,9,9,9,52,52,9,52,9,0]",2026-01-21,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products","commercial, informational",Organic
crear empresa andorra,77,77,70,0,0.00,https://www.caldea.com/,0,0,0.00,0.33,12600000,"[64,50,50,35,78,100,100,64,7,7,0,0]",2026-01-02,"Video, Video Carousel, People also ask, Related searches, AI overview","commercial, informational",Organic
ducha de piscinas,64,64,40,23,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.92,38500000,"[0,0,0,63,45,100,63,45,63,18,27,9]",2025-12-21,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
madrugadores,78,78,110,23,0.00,https://www.caldea.com/entradas-plus,0,0,0.00,0,839000,"[7,7,42,53,65,42,53,42,42,34,53,34]",2026-02-04,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, See results about","informational, transactional",Organic
baños termales,64,64,140,30,0.00,https://www.caldea.com/,0,0,0.00,0,7450000,"[11,15,28,28,28,23,23,44,28,23,35,23]",2025-12-23,"Knowledge panel, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
baños de sales,89,89,40,4,0.33,https://www.caldea.com/nuestro-spa,0,0,0.00,0.99,72800000,"[0,0,18,0,63,81,63,45,0,63,81,0]",2026-01-20,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
hotels soldeu,78,78,40,24,2.34,https://www.caldea.com/,0,0,0.00,0.46,575000,"[50,28,35,35,35,28,28,14,14,14,14,14]",2026-01-21,"Video, Image, Hotels Pack, People also ask, Related searches",commercial,Organic
flotador de bano,66,66,40,22,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0.97,12000000,"[11,11,100,64,41,41,11,11,11,11,0,0]",2026-01-09,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Short videos",informational,Organic
musica inuit,66,66,110,20,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0.01,1410000,"[64,52,41,52,100,52,64,23,41,64,100,100]",2026-01-20,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
centros nocturnos para adultos cerca de mi ubicación,55,55,90,22,0.00,https://www.caldea.com/,0,0,0.00,0.03,40300000,"[8,6,8,11,11,23,23,23,54,11,5,5]",2026-01-20,"Local pack, Video, Image, People also ask",commercial,Organic
cuanto es 75 pies en metros,65,65,70,23,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,16700000,"[45,45,45,63,63,63,63,45,45,81,63,63]",2026-01-14,"Instant answer, Video, People also ask, Related searches",informational,Organic
caldea andorre,8,8,110,14,1.01,https://www.caldea.com/blog/lagune-panoramique/?lang=fr,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Image pack
caldea andorre,8,8,110,14,1.01,https://www.caldea.com/en/classic,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Image pack
caldea andorre,8,8,110,14,1.01,https://www.caldea.com/en/,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Image pack
caldea andorre,8,8,110,14,1.01,https://www.caldea.com/blog/paques-thermoludique/?lang=fr,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Image pack
caldea andorre,8,8,110,14,1.01,https://www.caldea.com/blog/ete-andorre/?lang=fr,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Image pack
caldea andorre,11,11,110,14,1.01,https://www.caldea.com/en/contact-us,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,12,12,110,14,1.01,https://www.caldea.com/en/book-now,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,17,17,110,14,1.01,https://www.caldea.com/en/treatment-admission,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,26,26,110,14,1.01,https://www.caldea.com/en/entries,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,45,45,110,14,1.01,https://www.caldea.com/en/entries,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,53,53,110,14,1.01,https://www.caldea.com/en/andorra-hotel-offer,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,65,65,110,14,1.01,https://www.caldea.com/en/premium,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,76,76,110,14,1.01,https://www.caldea.com/en/premium,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,86,86,110,14,1.01,https://www.caldea.com/en/families,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,92,92,110,14,1.01,https://www.caldea.com/en/plus-admissions,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
caldea andorre,94,94,110,14,1.01,https://www.caldea.com/en/timetable,0,0,0.00,0.03,259000,"[35,22,35,43,100,2,2,4,8,0,8,0]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
spa in andorra,2,2,30,12,0.97,https://www.caldea.com/en/classic,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,People also ask
spa in andorra,6,6,30,12,0.97,https://www.caldea.com/en/our-spa,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,16,16,30,12,0.97,https://www.caldea.com/,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,27,27,30,12,0.97,https://www.caldea.com/en/classic,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,34,34,30,12,0.97,https://www.caldea.com/en/premium,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,45,45,30,12,0.97,https://www.caldea.com/en/book-now,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,55,55,30,12,0.97,https://www.caldea.com/en/families,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,71,71,30,12,0.97,https://www.caldea.com/en/entries,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,78,78,30,12,0.97,https://www.caldea.com/fr/,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa in andorra,83,83,30,12,0.97,https://www.caldea.com/en/timetable,0,0,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
feisbuk parejas,61,0,70,28,1.04,https://www.caldea.com/premium/oferta-entrada-parejas,0,0,0.00,0.12,138000000,"[10,5,53,100,10,5,5,5,5,5,5,5]",2026-02-06,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums","navigational, transactional",Organic
cascadas cerca de mi para bañarse,39,39,40,17,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.02,8120000,"[11,0,23,0,0,23,100,41,11,64,11,11]",2025-12-14,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
hotel en andorre,66,66,30,19,1.16,https://www.caldea.com/,0,0,0.00,0.88,2410000,"[40,40,80,40,60,40,100,100,40,40,40,40]",2025-12-25,"Video, Image, Hotels Pack, Related searches",commercial,Organic
pas de la casa hotels,61,61,30,11,1.82,https://www.caldea.com/,0,0,0.00,0.82,10000000,"[52,41,11,11,11,11,11,11,11,11,11,11]",2026-01-21,"Video, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
diseño de cascada para piscina,54,54,40,16,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,1,8080000,"[100,78,14,14,14,14,14,14,14,14,14,14]",2025-12-02,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Short videos",informational,Organic
tienda el manguito,54,54,40,23,0.00,https://www.caldea.com/entradas,0,0,0.00,0.02,4870000,"[18,100,100,18,18,18,18,18,18,18,18,18]",2025-12-27,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
hl70-5,54,54,110,2,6.89,https://www.caldea.com/ofertas,0,0,0.00,0.22,115000,"[52,52,52,64,82,64,64,100,64,100,64,64]",2026-01-13,"Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Organic
la gruta restaurante,98,98,70,47,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.04,5320000,"[22,10,22,18,18,22,0,0,0,10,10,10]",2025-12-19,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
hotel balneario la caldera,41,41,90,21,0.25,https://www.caldea.com/,0,0,0.00,0.74,493000,"[15,15,15,21,9,21,21,100,43,21,21,21]",2025-12-30,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
hotel balneario la caldera,62,62,90,21,0.25,https://www.caldea.com/entradas,0,0,0.00,0.74,493000,"[15,15,15,21,9,21,21,100,43,21,21,21]",2025-12-30,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
waterpark near valencia spain,86,86,40,6,0.00,https://www.caldea.com/,0,0,0.00,0.14,206000,"[0,14,50,28,14,0,14,100,50,14,14,14]",2026-01-11,"Local pack, Video, Image, People also ask, Related searches, See results about",commercial,Organic
tecnica masaje espalda,53,53,50,10,0.00,https://www.caldea.com/tratamientos,0,0,0.00,0.12,8910000,"[14,14,14,14,14,100,78,14,78,78,14,14]",2025-12-14,"Video, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
el noel wellness,43,43,40,26,0.00,https://www.caldea.com/,0,0,0.00,0.02,10100000,"[9,9,9,9,9,9,9,100,9,9,9,9]",2026-01-24,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
baño relajante,84,84,40,11,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.87,37400000,"[19,9,14,66,14,23,14,9,9,9,9,9]",2026-01-24,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
aumentarás,83,83,480,19,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,322000,"[0,0,36,10,81,81,100,81,0,0,0,0]",2025-12-20,"Video, AI overview","commercial, informational",Organic
masajes de piernas,69,69,40,11,0.43,https://www.caldea.com/tratamientos,0,0,0.00,0.79,84700000,"[18,45,18,100,0,18,100,36,27,18,36,9]",2025-12-16,"Image pack, Video, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Organic
azteca restaurante,94,94,260,54,0.58,https://www.caldea.com/nuestro-spa,0,0,0.00,0.06,11600000,"[25,68,68,0,1,0,0,0,3,2,1,0]",2026-01-08,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
puedo ir al baño por favor,68,68,50,20,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0,162000000,"[19,11,19,19,7,7,7,7,7,42,42,65]",2026-01-06,"Video, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
smartbox espana,61,61,50,30,0.00,https://www.caldea.com/contacto,0,0,0.00,0.33,828000,"[34,100,43,3,3,0,0,3,0,3,0,0]",2026-01-05,"Sitelinks, Video, Related searches",navigational,Organic
calenda de navidad,58,58,70,5,0.00,https://www.caldea.com/,0,0,0.00,0.8,537000,"[18,0,100,6,4,4,4,4,4,4,10,6]",2025-12-10,"Knowledge panel, Video, Featured video, Image, Video Carousel, People also ask, Related searches",informational,Organic
